artists,duration_ms_x,explicit,id_x,name,popularity,search_query,acousticness,analysis_url,danceability,duration_ms_y,energy,id_y,instrumentalness,key_x,liveness,loudness_x,mode_x,speechiness,tempo_x,time_signature_x,track_href,type,uri,valence,analysis_channels,analysis_sample_rate,duration,end_of_fade_in,id,key_y,key_confidence,loudness_y,mode_y,mode_confidence,num_samples,offset_seconds,sample_md5,start_of_fade_out,tempo_y,tempo_confidence,time_signature_y,time_signature_confidence,window_seconds
"The Weeknd, Gesaffelstein",241066,False,5rgnyXr2PXFWsAnPFew077,I Was Never There,71,the weeknd i was never there,0.135,https://api.spotify.com/v1/audio-analysis/5rgnyXr2PXFWsAnPFew077,0.324,241067,0.735,5rgnyXr2PXFWsAnPFew077,4.84e-05,10,0.169,-4.054,1,0.0337,113.923,4,https://api.spotify.com/v1/tracks/5rgnyXr2PXFWsAnPFew077,audio_features,spotify:track:5rgnyXr2PXFWsAnPFew077,0.169,1,22050,241.06667,0.0,5rgnyXr2PXFWsAnPFew077,10,0.809,-4.054,1,0.427,5315520,0,,233.56952,113.923,0.523,4,0.997,0
The Weeknd,249213,True,4F7A0DXBrmUAkp32uenhZt,Party Monster,74,the weeknd party monster,0.188,https://api.spotify.com/v1/audio-analysis/4F7A0DXBrmUAkp32uenhZt,0.572,249213,0.631,4F7A0DXBrmUAkp32uenhZt,2.31e-05,1,0.259,-8.389,1,0.104,77.519,4,https://api.spotify.com/v1/tracks/4F7A0DXBrmUAkp32uenhZt,audio_features,spotify:track:4F7A0DXBrmUAkp32uenhZt,0.219,1,22050,249.21333,0.30753,4F7A0DXBrmUAkp32uenhZt,1,0.621,-8.389,1,0.642,5495154,0,,244.09397,77.519,0.253,4,1.0,0
"The Weeknd, Kendrick Lamar",211440,True,77UjLW8j5UAGAGVGhR5oUK,Pray For Me (with Kendrick Lamar),80,the weeknd pray for me,0.0762,https://api.spotify.com/v1/audio-analysis/77UjLW8j5UAGAGVGhR5oUK,0.735,211440,0.677,77UjLW8j5UAGAGVGhR5oUK,2.17e-05,2,0.111,-4.979,1,0.093,100.584,4,https://api.spotify.com/v1/tracks/77UjLW8j5UAGAGVGhR5oUK,audio_features,spotify:track:77UjLW8j5UAGAGVGhR5oUK,0.188,1,22050,211.44,0.0,77UjLW8j5UAGAGVGhR5oUK,2,0.454,-4.979,1,0.574,4662252,0,,204.70132,100.584,0.597,4,1.0,0
The Weeknd,170573,True,26Fqtv4Aa7kyd1WWGHai6A,Privilege,71,the weeknd privilege,0.913,https://api.spotify.com/v1/audio-analysis/26Fqtv4Aa7kyd1WWGHai6A,0.391,170573,0.595,26Fqtv4Aa7kyd1WWGHai6A,0.00557,11,0.145,-7.094,0,0.0411,93.78,4,https://api.spotify.com/v1/tracks/26Fqtv4Aa7kyd1WWGHai6A,audio_features,spotify:track:26Fqtv4Aa7kyd1WWGHai6A,0.379,1,22050,170.57333,0.0,26Fqtv4Aa7kyd1WWGHai6A,11,0.63,-7.094,0,0.67,3761142,0,,150.55819,93.78,0.049,4,0.639,0
The Weeknd,218880,True,37F0uwRSrdzkBiuj0D5UHI,Reminder,74,the weeknd reminder,0.142,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,0.705,218880,0.505,37F0uwRSrdzkBiuj0D5UHI,0.0,8,0.164,-6.923,1,0.192,160.043,4,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,audio_features,spotify:track:37F0uwRSrdzkBiuj0D5UHI,0.391,1,22050,218.88,0.0,37F0uwRSrdzkBiuj0D5UHI,8,0.866,-6.923,1,0.756,4826304,0,,214.9239,160.043,0.111,4,1.0,0
"The Weeknd, Daft Punk",230453,True,7MXVkk9YMctZqd1Srtv4MB,Starboy,84,the weeknd starboy,0.141,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB,0.678,230453,0.588,7MXVkk9YMctZqd1Srtv4MB,6.35e-06,7,0.137,-7.015,1,0.276,186.005,4,https://api.spotify.com/v1/tracks/7MXVkk9YMctZqd1Srtv4MB,audio_features,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.486,1,22050,230.45333,2.85025,7MXVkk9YMctZqd1Srtv4MB,7,0.613,-7.015,1,0.608,5081496,0,,221.72735,186.005,0.342,4,1.0,0
The Weeknd,221106,False,4rv1ww0dUwFZcDVPqhcOcX,Try Me,74,the weeknd try me,0.622,https://api.spotify.com/v1/audio-analysis/4rv1ww0dUwFZcDVPqhcOcX,0.466,221107,0.672,4rv1ww0dUwFZcDVPqhcOcX,0.00108,8,0.147,-5.777,0,0.068,91.673,4,https://api.spotify.com/v1/tracks/4rv1ww0dUwFZcDVPqhcOcX,audio_features,spotify:track:4rv1ww0dUwFZcDVPqhcOcX,0.108,1,22050,221.10667,0.0,4rv1ww0dUwFZcDVPqhcOcX,8,0.633,-5.777,0,0.447,4875402,0,,217.40263,91.673,0.431,4,0.849,0
The Weeknd,220293,True,72TyiiduRmczEbDIEtKQdR,Wasted Times,74,the weeknd wasted times,0.622,https://api.spotify.com/v1/audio-analysis/72TyiiduRmczEbDIEtKQdR,0.562,220293,0.674,72TyiiduRmczEbDIEtKQdR,2.04e-05,10,0.111,-6.049,0,0.0851,122.699,4,https://api.spotify.com/v1/tracks/72TyiiduRmczEbDIEtKQdR,audio_features,spotify:track:72TyiiduRmczEbDIEtKQdR,0.293,1,22050,220.29333,2.98376,72TyiiduRmczEbDIEtKQdR,10,0.45,-6.049,0,0.528,4857468,0,,214.63946,122.699,0.456,4,0.981,0
"Thomas Rhett, Maren Morris",223626,False,17hd4ptJCbsEeLj0auPcwy,Craving You,69,thomas rhett craving you,0.000854,https://api.spotify.com/v1/audio-analysis/17hd4ptJCbsEeLj0auPcwy,0.613,223627,0.839,17hd4ptJCbsEeLj0auPcwy,0.0,9,0.341,-3.799,0,0.0352,104.975,4,https://api.spotify.com/v1/tracks/17hd4ptJCbsEeLj0auPcwy,audio_features,spotify:track:17hd4ptJCbsEeLj0auPcwy,0.526,1,22050,223.62667,3.29143,17hd4ptJCbsEeLj0auPcwy,9,0.546,-3.799,0,0.427,4930968,0,,216.99048,104.975,0.741,4,0.982,0
Thomas Rhett,205453,False,0OWZFobGSIW9GrSlQ9C5pc,Marry Me,76,thomas rhett life changes,0.113,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,0.588,205453,0.408,0OWZFobGSIW9GrSlQ9C5pc,0.0,3,0.13,-8.662,1,0.0237,85.008,4,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc,audio_features,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,0.484,1,22050,205.45333,0.18576,0OWZFobGSIW9GrSlQ9C5pc,3,0.488,-8.633,1,0.602,4530246,0,,196.49306,85.028,0.055,4,1.0,0
Thomas Rhett,205453,False,0OWZFobGSIW9GrSlQ9C5pc,Marry Me,76,thomas rhett marry me,0.113,https://api.spotify.com/v1/audio-analysis/0OWZFobGSIW9GrSlQ9C5pc,0.588,205453,0.408,0OWZFobGSIW9GrSlQ9C5pc,0.0,3,0.13,-8.662,1,0.0237,85.008,4,https://api.spotify.com/v1/tracks/0OWZFobGSIW9GrSlQ9C5pc,audio_features,spotify:track:0OWZFobGSIW9GrSlQ9C5pc,0.484,1,22050,205.45333,0.18576,0OWZFobGSIW9GrSlQ9C5pc,3,0.488,-8.633,1,0.602,4530246,0,,196.49306,85.028,0.055,4,1.0,0
Thomas Rhett,181200,False,63OQWdXMq0Pe6pRpWY5gO0,Star Of The Show,64,thomas rhett star of the show,0.14,https://api.spotify.com/v1/audio-analysis/63OQWdXMq0Pe6pRpWY5gO0,0.691,181200,0.624,63OQWdXMq0Pe6pRpWY5gO0,0.0,7,0.168,-5.874,1,0.027,101.988,4,https://api.spotify.com/v1/tracks/63OQWdXMq0Pe6pRpWY5gO0,audio_features,spotify:track:63OQWdXMq0Pe6pRpWY5gO0,0.662,1,22050,181.2,0.17991,63OQWdXMq0Pe6pRpWY5gO0,7,0.444,-5.874,1,0.56,3995460,0,,172.14694,101.988,0.149,4,0.983,0
Thomas Rhett,157080,False,30MM5jWpUmOxtTNd9Ey5LZ,Unforgettable,73,thomas rhett unforgettable,0.032,https://api.spotify.com/v1/audio-analysis/30MM5jWpUmOxtTNd9Ey5LZ,0.663,157080,0.738,30MM5jWpUmOxtTNd9Ey5LZ,0.000225,7,0.0856,-5.48,1,0.0303,130.02,4,https://api.spotify.com/v1/tracks/30MM5jWpUmOxtTNd9Ey5LZ,audio_features,spotify:track:30MM5jWpUmOxtTNd9Ey5LZ,0.825,1,22050,157.08,0.22635,30MM5jWpUmOxtTNd9Ey5LZ,7,0.676,-5.497,1,0.74,3463614,0,,154.12825,130.077,0.614,4,1.0,0
"Tim McGraw, Faith Hill",232160,False,421ebjYqaIXEG2KloTbXlH,Speak to a Girl,57,tim mcgraw speak to a girl,0.641,https://api.spotify.com/v1/audio-analysis/421ebjYqaIXEG2KloTbXlH,0.466,232160,0.504,421ebjYqaIXEG2KloTbXlH,0.0,1,0.226,-7.456,1,0.0396,151.719,3,https://api.spotify.com/v1/tracks/421ebjYqaIXEG2KloTbXlH,audio_features,spotify:track:421ebjYqaIXEG2KloTbXlH,0.222,1,22050,232.16,0.21524,421ebjYqaIXEG2KloTbXlH,1,0.393,-7.456,1,0.555,5119128,0,,229.09388,151.719,0.063,3,0.887,0
"Tim McGraw, Faith Hill",225360,False,19P6cJstaoQJHtHW3HOGcg,The Rest of Our Life,63,tim mcgraw the rest of our life,0.65,https://api.spotify.com/v1/audio-analysis/19P6cJstaoQJHtHW3HOGcg,0.617,225360,0.468,19P6cJstaoQJHtHW3HOGcg,0.0,2,0.141,-6.908,1,0.0291,119.921,3,https://api.spotify.com/v1/tracks/19P6cJstaoQJHtHW3HOGcg,audio_features,spotify:track:19P6cJstaoQJHtHW3HOGcg,0.333,1,22050,225.36,0.99841,19P6cJstaoQJHtHW3HOGcg,2,0.648,-6.908,1,0.696,4969188,0,,215.21415,119.921,0.592,3,1.0,0
Train,243253,False,77hjM9bMmgfTGJXv14UFmi,Play That Song,69,train play that song,0.0231,https://api.spotify.com/v1/audio-analysis/77hjM9bMmgfTGJXv14UFmi,0.392,243253,0.825,77hjM9bMmgfTGJXv14UFmi,2.25e-06,0,0.0972,-2.068,0,0.0535,98.959,4,https://api.spotify.com/v1/tracks/77hjM9bMmgfTGJXv14UFmi,audio_features,spotify:track:77hjM9bMmgfTGJXv14UFmi,0.482,1,22050,243.25333,0.0,77hjM9bMmgfTGJXv14UFmi,0,0.0,-2.068,0,0.247,5363736,0,,236.59973,98.959,0.182,4,0.854,0
Travis Scott,190557,False,2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,83,travis scott butterfly effect,0.0531,https://api.spotify.com/v1/audio-analysis/2cYqizR4lgvp4Qu6IQ3qGN,0.763,190557,0.628,2cYqizR4lgvp4Qu6IQ3qGN,0.0,11,0.114,-5.85,1,0.05,140.958,4,https://api.spotify.com/v1/tracks/2cYqizR4lgvp4Qu6IQ3qGN,audio_features,spotify:track:2cYqizR4lgvp4Qu6IQ3qGN,0.193,1,22050,190.5571,0.0,2cYqizR4lgvp4Qu6IQ3qGN,11,0.243,-5.85,1,0.135,4201784,0,,179.35093,140.958,0.9,4,1.0,0
Travis Scott,243836,True,6gBFPUFcJLzWGx4lenP6h2,goosebumps,86,travis scott goosebumps,0.0847,https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2,0.841,243837,0.728,6gBFPUFcJLzWGx4lenP6h2,0.0,7,0.149,-3.37,1,0.0484,130.049,4,https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2,audio_features,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.43,1,22050,243.83692,0.0,6gBFPUFcJLzWGx4lenP6h2,7,0.064,-3.37,1,0.294,5376604,0,,243.83691,130.049,0.687,4,0.931,0
"Travis Scott, Lil Uzi Vert, Kanye West",217405,True,3DoBTwfr8yi2LN08SBpFkN,Watch (feat. Lil Uzi Vert & Kanye West),72,travis scott watch,0.0372,https://api.spotify.com/v1/audio-analysis/3DoBTwfr8yi2LN08SBpFkN,0.706,217405,0.559,3DoBTwfr8yi2LN08SBpFkN,0.0,4,0.379,-5.216,0,0.0416,78.534,4,https://api.spotify.com/v1/tracks/3DoBTwfr8yi2LN08SBpFkN,audio_features,spotify:track:3DoBTwfr8yi2LN08SBpFkN,0.252,1,22050,217.40544,0.0,3DoBTwfr8yi2LN08SBpFkN,4,0.46,-5.216,0,0.469,4793790,0,,209.5659,78.534,0.197,4,1.0,0
Trey Songz,229013,False,1HOUzEsetdIPSpAgRPhZQt,Nobody Else But You,69,trey songz nobody else but you,0.0381,https://api.spotify.com/v1/audio-analysis/1HOUzEsetdIPSpAgRPhZQt,0.708,229013,0.612,1HOUzEsetdIPSpAgRPhZQt,0.0,5,0.277,-6.379,0,0.122,139.913,4,https://api.spotify.com/v1/tracks/1HOUzEsetdIPSpAgRPhZQt,audio_features,spotify:track:1HOUzEsetdIPSpAgRPhZQt,0.263,1,22050,229.01333,0.0,1HOUzEsetdIPSpAgRPhZQt,5,0.966,-6.379,0,0.696,5049744,0,,217.12399,139.913,0.441,4,1.0,0
"Trippie Redd, Travis Scott",256162,True,3YeJXuRSNS5FYwOsDu44kD,Dark Knight Dummo (Feat. Travis Scott),74,trippie redd dark knight dummo,0.15,https://api.spotify.com/v1/audio-analysis/3YeJXuRSNS5FYwOsDu44kD,0.379,256163,0.824,3YeJXuRSNS5FYwOsDu44kD,0.0,8,0.138,-2.881,0,0.0975,121.056,4,https://api.spotify.com/v1/tracks/3YeJXuRSNS5FYwOsDu44kD,audio_features,spotify:track:3YeJXuRSNS5FYwOsDu44kD,0.226,1,22050,256.16268,0.0,3YeJXuRSNS5FYwOsDu44kD,8,0.608,-2.881,0,0.382,5648387,0,,252.9698,121.056,0.122,4,1.0,0
Troye Sivan,204726,False,4NiehSBQthimPzRsVeOgCT,My My My!,76,troye sivan my my my!,0.00407,https://api.spotify.com/v1/audio-analysis/4NiehSBQthimPzRsVeOgCT,0.701,204727,0.458,4NiehSBQthimPzRsVeOgCT,0.000151,1,0.045,-7.749,1,0.0836,102.967,4,https://api.spotify.com/v1/tracks/4NiehSBQthimPzRsVeOgCT,audio_features,spotify:track:4NiehSBQthimPzRsVeOgCT,0.482,1,22050,204.72689,0.20313,4NiehSBQthimPzRsVeOgCT,1,0.461,-7.749,1,0.491,4514228,0,,197.81079,102.967,0.8,4,1.0,0
"Tyga, Offset",232959,True,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),89,tyga taste,0.0236,https://api.spotify.com/v1/audio-analysis/5IaHrVsrferBYDm0bDyABy,0.884,232959,0.559,5IaHrVsrferBYDm0bDyABy,0.0,0,0.101,-7.442,1,0.12,97.994,4,https://api.spotify.com/v1/tracks/5IaHrVsrferBYDm0bDyABy,audio_features,spotify:track:5IaHrVsrferBYDm0bDyABy,0.342,1,22050,232.95914,0.15678,5IaHrVsrferBYDm0bDyABy,0,1.0,-7.442,1,0.786,5136749,0,,226.68481,97.994,0.521,4,1.0,0
"Tyler, The Creator",151026,True,74ZovzRxHBvCq5yIwe8boh,OKRA,69,"tyler, the creator okra",0.0456,https://api.spotify.com/v1/audio-analysis/74ZovzRxHBvCq5yIwe8boh,0.589,151027,0.57,74ZovzRxHBvCq5yIwe8boh,1.51e-06,1,0.137,-9.54,1,0.361,136.203,4,https://api.spotify.com/v1/tracks/74ZovzRxHBvCq5yIwe8boh,audio_features,spotify:track:74ZovzRxHBvCq5yIwe8boh,0.441,1,22050,151.02667,0.18549,74ZovzRxHBvCq5yIwe8boh,1,0.415,-9.54,1,0.384,3330138,0,,147.30159,136.203,0.025,4,1.0,0
"Tyler, The Creator, A$AP Rocky",205093,True,21yRtB6B8EMounImAfHRCP,Who Dat Boy,71,"tyler, the creator who dat boy",0.337,https://api.spotify.com/v1/audio-analysis/21yRtB6B8EMounImAfHRCP,0.706,205093,0.485,21yRtB6B8EMounImAfHRCP,0.0,8,0.122,-9.671,1,0.331,115.414,4,https://api.spotify.com/v1/tracks/21yRtB6B8EMounImAfHRCP,audio_features,spotify:track:21yRtB6B8EMounImAfHRCP,0.144,1,22050,205.09333,10.90757,21yRtB6B8EMounImAfHRCP,8,0.753,-9.671,1,0.769,4522308,0,,200.81197,115.414,0.194,4,0.795,0
WALK THE MOON,261371,False,3yWsWi2PAo9s6elIhnywIS,One Foot,66,walk the moon one foot,0.00773,https://api.spotify.com/v1/audio-analysis/3yWsWi2PAo9s6elIhnywIS,0.581,261372,0.826,3yWsWi2PAo9s6elIhnywIS,1.56e-06,0,0.792,-4.87,1,0.0357,100.018,4,https://api.spotify.com/v1/tracks/3yWsWi2PAo9s6elIhnywIS,audio_features,spotify:track:3yWsWi2PAo9s6elIhnywIS,0.492,1,22050,261.3717,0.24376,3yWsWi2PAo9s6elIhnywIS,0,0.534,-4.87,1,0.556,5763246,0,,253.88118,100.018,0.307,4,0.995,0
Walker Hayes,197840,False,6UsoV6X96Rox9mfxoz7SFy,You Broke Up with Me,69,walker hayes you broke up with me,0.496,https://api.spotify.com/v1/audio-analysis/6UsoV6X96Rox9mfxoz7SFy,0.846,197840,0.711,6UsoV6X96Rox9mfxoz7SFy,0.0,0,0.247,-7.939,1,0.061,120.013,4,https://api.spotify.com/v1/tracks/6UsoV6X96Rox9mfxoz7SFy,audio_features,spotify:track:6UsoV6X96Rox9mfxoz7SFy,0.883,1,22050,197.84,1.02776,6UsoV6X96Rox9mfxoz7SFy,0,0.517,-7.939,1,0.529,4362372,0,,191.47175,120.013,0.808,4,1.0,0
Weezer,238626,False,3ZPKocroJIcnHGcnJVlLKD,Africa,69,weezer africa,0.205,https://api.spotify.com/v1/audio-analysis/3ZPKocroJIcnHGcnJVlLKD,0.534,238627,0.784,3ZPKocroJIcnHGcnJVlLKD,0.00579,8,0.106,-3.59,1,0.0339,92.147,4,https://api.spotify.com/v1/tracks/3ZPKocroJIcnHGcnJVlLKD,audio_features,spotify:track:3ZPKocroJIcnHGcnJVlLKD,0.6,1,22050,238.62667,0.37156,3ZPKocroJIcnHGcnJVlLKD,8,0.515,-3.59,1,0.604,5261718,0,,225.20454,92.147,0.592,4,0.947,0
Wham!,262960,False,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,58,wham! last christmas,0.189,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,0.735,262960,0.478,2FRnf9qhLbvw8fu4IBXx78,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,4,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,audio_features,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.947,1,22050,262.96,0.17438,2FRnf9qhLbvw8fu4IBXx78,2,0.294,-12.472,1,0.382,5798268,0,,254.80417,107.682,0.635,4,0.551,0
"Wisin, Ozuna",232786,False,1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo (feat. Ozuna),79,wisin escapate conmigo,0.0256,https://api.spotify.com/v1/audio-analysis/1KSqYYJFyfTecXFk9M0prc,0.744,232787,0.859,1KSqYYJFyfTecXFk9M0prc,6.27e-05,11,0.0881,-3.166,1,0.0795,91.977,4,https://api.spotify.com/v1/tracks/1KSqYYJFyfTecXFk9M0prc,audio_features,spotify:track:1KSqYYJFyfTecXFk9M0prc,0.787,1,22050,232.78667,0.1044,1KSqYYJFyfTecXFk9M0prc,11,0.265,-3.166,1,0.462,5132946,0,,224.98975,91.977,0.293,4,1.0,0
"Wiz Khalifa, Ty Dolla $ign",200773,True,6u8hSdYZxbK5EczDPRIXXf,Something New (feat. Ty Dolla $ign),64,wiz khalifa something new,0.0935,https://api.spotify.com/v1/audio-analysis/6u8hSdYZxbK5EczDPRIXXf,0.814,200774,0.635,6u8hSdYZxbK5EczDPRIXXf,0.0,7,0.0892,-6.609,0,0.0809,87.581,4,https://api.spotify.com/v1/tracks/6u8hSdYZxbK5EczDPRIXXf,audio_features,spotify:track:6u8hSdYZxbK5EczDPRIXXf,0.784,1,22050,200.77356,0.10281,6u8hSdYZxbK5EczDPRIXXf,7,0.343,-6.609,0,0.402,4427057,0,,188.13388,87.581,0.526,4,1.0,0
XXXTENTACION,129720,True,2yZax79pOrYuyIFVW2cZY2,Carry On,79,xxxtentacion carry on,0.768,https://api.spotify.com/v1/audio-analysis/2yZax79pOrYuyIFVW2cZY2,0.735,129720,0.197,2yZax79pOrYuyIFVW2cZY2,0.000276,3,0.296,-13.378,0,0.537,147.899,4,https://api.spotify.com/v1/tracks/2yZax79pOrYuyIFVW2cZY2,audio_features,spotify:track:2yZax79pOrYuyIFVW2cZY2,0.383,1,22050,129.72,0.0,2yZax79pOrYuyIFVW2cZY2,3,0.515,-13.378,0,0.439,2860326,0,,123.75655,147.899,0.161,4,1.0,0
XXXTENTACION,121886,False,7AFASza1mXqntmGtbxXprO,changes,87,xxxtentacion changes,0.883,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,0.669,121887,0.308,7AFASza1mXqntmGtbxXprO,0.0,11,0.0984,-10.068,1,0.029,64.934,4,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,audio_features,spotify:track:7AFASza1mXqntmGtbxXprO,0.52,1,22050,121.88689,0.0,7AFASza1mXqntmGtbxXprO,11,0.118,-10.068,1,0.342,2687606,0,,116.7093,64.934,0.167,4,1.0,0
XXXTENTACION,144733,True,2H3wWrnO758y0fPH7Ilerg,Depression & Obsession,76,xxxtentacion depression & obsession,0.585,https://api.spotify.com/v1/audio-analysis/2H3wWrnO758y0fPH7Ilerg,0.769,144733,0.156,2H3wWrnO758y0fPH7Ilerg,0.015,11,0.102,-10.7,0,0.035,105.95,4,https://api.spotify.com/v1/tracks/2H3wWrnO758y0fPH7Ilerg,audio_features,spotify:track:2H3wWrnO758y0fPH7Ilerg,0.527,1,22050,144.73333,0.0,2H3wWrnO758y0fPH7Ilerg,11,0.446,-10.7,0,0.576,3191370,0,,136.1444,105.95,0.444,4,1.0,0
XXXTENTACION,95466,True,3GVkPk8mqxz0itaAriG1L7,Everybody Dies In Their Nightmares,85,xxxtentacion everybody dies in their nightmares,0.847,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,0.734,95467,0.57,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,audio_features,spotify:track:3GVkPk8mqxz0itaAriG1L7,0.689,1,22050,95.46667,0.0,3GVkPk8mqxz0itaAriG1L7,7,0.551,-7.066,0,0.611,2105040,0,,95.46667,129.953,0.686,4,1.0,0
XXXTENTACION,115194,True,7CkbRn6S0itJqcqn88AtSV,going down!,74,xxxtentacion going down!,0.0216,https://api.spotify.com/v1/audio-analysis/7CkbRn6S0itJqcqn88AtSV,0.873,115194,0.663,7CkbRn6S0itJqcqn88AtSV,0.000356,1,0.0867,-4.086,1,0.15,135.499,4,https://api.spotify.com/v1/tracks/7CkbRn6S0itJqcqn88AtSV,audio_features,spotify:track:7CkbRn6S0itJqcqn88AtSV,0.525,1,22050,115.19438,0.0,7CkbRn6S0itJqcqn88AtSV,1,0.45,-4.086,1,0.355,2540036,0,,111.92599,135.499,0.808,4,1.0,0
XXXTENTACION,110886,True,2ZRo7axmMPeSVUvDbGkJah,Hope,82,xxxtentacion hope,0.661,https://api.spotify.com/v1/audio-analysis/2ZRo7axmMPeSVUvDbGkJah,0.592,110886,0.457,2ZRo7axmMPeSVUvDbGkJah,0.000331,9,0.146,-6.081,0,0.0603,146.04,4,https://api.spotify.com/v1/tracks/2ZRo7axmMPeSVUvDbGkJah,audio_features,spotify:track:2ZRo7axmMPeSVUvDbGkJah,0.225,1,22050,110.88649,3.65134,2ZRo7axmMPeSVUvDbGkJah,9,0.267,-6.081,0,0.397,2445047,0,,107.53741,146.04,0.117,4,0.969,0
"XXXTENTACION, Joey Bada$$",176590,True,7J2gyNghNTzl4EsLhXp01Q,infinity (888) - feat. Joey Bada$$,74,xxxtentacion infinity (888),0.274,https://api.spotify.com/v1/audio-analysis/7J2gyNghNTzl4EsLhXp01Q,0.562,176591,0.579,7J2gyNghNTzl4EsLhXp01Q,0.0,10,0.102,-6.788,0,0.484,84.143,4,https://api.spotify.com/v1/tracks/7J2gyNghNTzl4EsLhXp01Q,audio_features,spotify:track:7J2gyNghNTzl4EsLhXp01Q,0.577,1,22050,176.59093,2.17687,7J2gyNghNTzl4EsLhXp01Q,10,0.432,-6.788,0,0.568,3893830,0,,162.3307,84.143,0.423,4,0.933,0
XXXTENTACION,119133,True,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,89,xxxtentacion jocelyn flores,0.469,https://api.spotify.com/v1/audio-analysis/7m9OqQk4RVRkw9JJdeAw96,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,https://api.spotify.com/v1/tracks/7m9OqQk4RVRkw9JJdeAw96,audio_features,spotify:track:7m9OqQk4RVRkw9JJdeAw96,0.437,1,22050,119.13333,0.0,7m9OqQk4RVRkw9JJdeAw96,0,0.38,-9.144,0,0.101,2626890,0,,108.8029,134.021,0.462,4,1.0,0
XXXTENTACION,126345,True,7floNISpH8VF4z4459Qo18,Look At Me!,82,xxxtentacion look at me!,0.259,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,0.763,126346,0.726,7floNISpH8VF4z4459Qo18,0.0,1,0.0976,-6.405,1,0.282,139.059,4,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,audio_features,spotify:track:7floNISpH8VF4z4459Qo18,0.349,1,22050,126.34558,0.0,7floNISpH8VF4z4459Qo18,1,0.398,-6.405,1,0.423,2785920,0,,126.34558,139.059,0.172,4,1.0,0
XXXTENTACION,135090,True,0JP9xo3adEtGSdUEISiszL,Moonlight,90,xxxtentacion moonlight,0.556,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0.921,135090,0.537,0JP9xo3adEtGSdUEISiszL,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,audio_features,spotify:track:0JP9xo3adEtGSdUEISiszL,0.711,1,22050,135.09039,0.0,0JP9xo3adEtGSdUEISiszL,9,0.425,-5.723,0,0.5,2978743,0,,123.43147,128.009,0.684,4,1.0,0
XXXTENTACION,186267,False,01TnVDiet1DFTsyWKUKovl,NUMB,79,xxxtentacion numb,0.1,https://api.spotify.com/v1/audio-analysis/01TnVDiet1DFTsyWKUKovl,0.414,186268,0.416,01TnVDiet1DFTsyWKUKovl,0.179,11,0.131,-8.024,0,0.0251,159.91,4,https://api.spotify.com/v1/tracks/01TnVDiet1DFTsyWKUKovl,audio_features,spotify:track:01TnVDiet1DFTsyWKUKovl,0.196,1,22050,186.26798,0.0,01TnVDiet1DFTsyWKUKovl,11,0.336,-8.024,0,0.532,4107209,0,,180.07655,159.91,0.414,4,0.642,0
